name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse
1311,110.0,,,1.0018,PQ,,0,CORDAL,CORDAL,1.0,5.0,5.0,IE,9.6185
1321,110.0,,,1.02161,PQ,,0,BLAKE,BLAKE,1.0,11.0,11.0,IE,0.8487
1331,110.0,,,1.00615,PQ,,0,BLUNDELSTOWN,BLUNDELSTOWN,1.0,11.0,11.0,IE,0.4974
1341,110.0,,,1.03233,PQ,,0,BINBANE,BINBANE,1.0,1.0,1.0,IE,-0.2664
1351,110.0,,,1.02665,PQ,,0,BARODA,BARODA,1.0,11.0,11.0,IE,0.9952
1361,110.0,,,1.00116,PQ,,0,BALLYDINE,BALLYDINE,1.0,8.0,8.0,IE,7.4688
1371,110.0,,,0.9967,PQ,,0,BARNAGEERAGH,BARNAGEERAGH,1.0,11.0,11.0,IE,0.6668
1381,110.0,,,1.00623,PQ,,0,BARNAHELY,BARNAHELY,1.0,10.0,10.0,IE,10.4657
1392,220.0,,,1.0227,PQ,,0,CASTLELOST,CASTLELOST,1.0,3.0,3.0,IE,3.8791
1401,110.0,,,1.07098,PQ,,0,BELLACORICK,BELLACORICK,1.0,2.0,2.0,IE,7.8743
1411,110.0,,,1.01071,PQ,,0,AIRTON,AIRTON,1.0,11.0,11.0,IE,0.8635
1421,110.0,,,1.02056,PQ,,0,BLACKROCK,BLACKROCK,1.0,11.0,11.0,IE,0.9671
1431,110.0,,,1.03591,PQ,,0,BALLYRAGGET,BALLYRAGGET,1.0,9.0,9.0,IE,4.7278
1441,110.0,,,1.01144,PQ,,0,BANDON,BANDON,1.0,6.0,6.0,IE,9.2193
1451,110.0,,,0.99668,PQ,,0,CLOGHRAN,CLOGHRAN,1.0,11.0,11.0,IE,0.6738
1461,110.0,,,1.00753,PQ,,0,BARRYMORE,BARRYMORE,1.0,8.0,8.0,IE,8.7201
1471,110.0,,,0.98661,PQ,,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,0.7892
1472,220.0,,,0.9994,PQ,14703-XX,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,4.6607
1474,380.0,,,1.05338,PQ,,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,5.247
1481,110.0,,,1.01123,PQ,,0,BUTLERSTOWN,BUTLERSTOWN,1.0,12.0,12.0,IE,8.9193
1491,110.0,,,1.00284,PQ,,0,DEENES,DEENES,1.0,7.0,7.0,IE,1.6005
1501,110.0,,,1.01132,PQ,,0,BRINNY,BRINNY,1.0,6.0,6.0,IE,9.2105
1511,110.0,,,1.04914,PQ,,0,CLOGHBOOLA,CLOGHBOOLA,1.0,5.0,5.0,IE,8.7488
1521,110.0,,,1.03833,PQ,,0,BOGTOWN,BOGTOWN,1.0,11.0,11.0,IE,1.0063
1522,220.0,,,1.00518,PQ,,0,CLONEE,CLONEE,1.0,11.0,11.0,IE,4.2314
1531,110.0,,,1.0043,PQ,,0,BALLYADAM,BALLYADAM,1.0,9.0,9.0,IE,10.1439
1541,110.0,,,1.02275,PQ,,0,BANOGE,BANOGE,1.0,9.0,9.0,IE,6.0292
1551,110.0,,,1.01713,PQ,,0,BOGGERAGH,BOGGERAGH,1.0,5.0,5.0,IE,9.502
1561,110.0,,,1.00692,PQ,,0,COOLDERRIG,COOLDERRIG,1.0,11.0,11.0,IE,-0.4674
1571,110.0,,,1.03144,PQ,,0,ARDNAGAPPARY,ARDNAGAPPARY,1.0,1.0,1.0,IE,-1.1165
1581,110.0,,,1.0076,PQ,,0,CABRA,CABRA,1.0,11.0,11.0,IE,3.4116
1591,110.0,,,1.0333,PQ,,0,CLONFAD,CLONFAD,1.0,11.0,11.0,IE,0.2694
1601,110.0,,,1.01636,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,9.5108
1602,220.0,,,1.01081,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,10.231
1611,110.0,,,1.02535,PQ,,0,CLONKEEN,CLONKEEN,1.0,5.0,5.0,IE,8.4676
1621,110.0,,,1.01183,PQ,,0,COOLROE,COOLROE,1.0,10.0,10.0,IE,9.522
1631,110.0,,,1.04193,PQ,,0,CORDERRY,CORDERRY,1.0,1.0,1.0,IE,2.805
1641,110.0,,,1.05389,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,6.5436
1642,220.0,,,1.03788,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,7.9553
1651,110.0,,,1.03765,PQ,,0,CLAHANE,CLAHANE,1.0,5.0,5.0,IE,8.0121
1661,110.0,,,1.05592,PQ,,0,CASTLEBAR,CASTLEBAR,1.0,2.0,2.0,IE,5.9929
1671,110.0,,,1.03585,PQ,,0,KILCUMBER,KILCUMBER,1.0,11.0,11.0,IE,1.4449
1681,110.0,,,1.01541,PQ,,0,CARRIGADROHI,CARRIGADROHI,1.0,6.0,6.0,IE,9.4776
1691,110.0,,,1.00672,PQ,,0,CENTRAL PARK,CENTRAL PARK,1.0,11.0,11.0,IE,2.9927
1701,110.0,,,1.02794,PQ,17073-3,0,CATH_FALL,CATH_FALL,1.0,1.0,1.0,IE,1.1079
1711,110.0,,,1.01902,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,3.0737
1721,110.0,,,1.00594,PQ,,0,CAHIR,CAHIR,1.0,8.0,8.0,IE,6.7418
1731,110.0,,,1.01902,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,3.0737
1741,110.0,,,1.00647,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,3.0217
1742,220.0,,,1.00131,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,3.8205
1751,110.0,,,1.00075,PQ,,0,COOMNACLOHY,COOMNACLOHY,1.0,5.0,5.0,IE,9.91
1761,110.0,,,1.02796,PQ,,0,CLIFF,CLIFF,1.0,1.0,1.0,IE,1.1075
1781,110.0,,,0.99946,PQ,,0,CASTLEFARM,CASTLEFARM,1.0,5.0,5.0,IE,11.8664
1791,110.0,,,1.03443,PQ,,0,BRACKLONE,BRACKLONE,1.0,11.0,11.0,IE,2.2403
1801,110.0,,,1.00234,PQ,,0,COOKSTOWN,COOKSTOWN,1.0,11.0,11.0,IE,2.745
1810,110.0,,,0.98622,PQ,,0,DARNDALE,DARNDALE,1.0,11.0,11.0,IE,0.7153
1811,110.0,,,0.99448,PQ,,0,CLUTTERLAND,CLUTTERLAND,1.0,11.0,11.0,IE,-2.25
1821,110.0,,,1.05505,PQ,,0,CLOON,CLOON,1.0,2.0,2.0,IE,5.382
1831,110.0,,,1.07685,PQ,,0,SCREEB,SCREEB,1.0,2.0,2.0,IE,5.2229
1841,110.0,,,1.02739,PQ,,0,CRANE,CRANE,1.0,9.0,9.0,IE,6.8555
1851,110.0,,,1.00636,PQ,,0,CHERRYWOOD,CHERRYWOOD,1.0,11.0,11.0,IE,2.9912
1861,110.0,,,1.04662,PQ,,0,CARRICK ON S,CARRICK ON S,1.0,3.0,3.0,IE,2.9482
1871,110.0,,,0.99722,PQ,,0,COLLEGE PARK,COLLEGE PARK,1.0,11.0,11.0,IE,0.7479
1881,110.0,,,1.02264,PQ,,0,CHARLEVILLE,CHARLEVILLE,1.0,5.0,5.0,IE,7.8188
1901,110.0,,,1.04436,PQ,,0,CARLOW,CARLOW,1.0,9.0,9.0,IE,4.9703
1911,110.0,,,1.04423,PQ,,0,CUILLEEN,CUILLEEN,1.0,3.0,3.0,IE,2.9755
1921,110.0,,,1.00664,PQ,,0,COW CROSS,COW CROSS,1.0,10.0,10.0,IE,10.4506
1931,110.0,,,1.05889,PQ,19317-XX,0,CUNGHILL,CUNGHILL,1.0,2.0,2.0,IE,3.3875
1941,110.0,,,1.03585,PQ,,0,CUSHALING,CUSHALING,1.0,11.0,11.0,IE,1.4449
1951,110.0,,,1.05537,PQ,,0,CARROWBEG,CARROWBEG,1.0,2.0,2.0,IE,5.5413
1961,110.0,,,1.00666,PQ,,0,CASTLEVIEW,CASTLEVIEW,1.0,10.0,10.0,IE,10.0946
1971,110.0,,,1.00177,PQ,,0,COOMAGEARLAH,COOMAGEARLAH,1.0,5.0,5.0,IE,9.8511
1981,110.0,,,1.02647,PQ,,0,CORRACLASSY,CORRACLASSY,1.0,1.0,1.0,IE,0.6356
1991,110.0,,,1.02472,PQ,,0,CASTLEDOCKRE,CASTLEDOCKRE,1.0,9.0,9.0,IE,7.1765
2001,110.0,,,1.01083,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,9.0708
2002,220.0,,,1.0029,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,10.8778
2011,110.0,,,1.03053,PQ,,0,CORBETSTOWN,CORBETSTOWN,1.0,11.0,11.0,IE,0.602
2021,110.0,,,1.00299,PQ,,0,CITY WEST,CITY WEST,1.0,11.0,11.0,IE,-0.7768
2041,110.0,,,0.99736,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,0.8047
2042,220.0,,,1.00042,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,4.5599
2052,220.0,,,1.00042,PQ,,0,CORDUFFB,CORDUFFB,1.0,11.0,11.0,IE,4.5599
2061,110.0,,,1.01009,PQ,,0,CASTLETREASU,CASTLETREASU,1.0,10.0,10.0,IE,10.5322
2072,220.0,,,1.0,PQ,20771-1,0,CRUISERATH,CRUISERATH,1.0,11.0,11.0,IE,4.5665
2090,110.0,,,1.05575,PQ,,0,KNOCKRANNY A,KNOCKRANNY A,1.0,2.0,2.0,IE,6.2466
2091,110.0,,,1.07372,PQ,,0,KNOCKRANNY,KNOCKRANNY,1.0,2.0,2.0,IE,5.6768
2101,110.0,,,1.02943,PQ,,0,DUNDALK,DUNDALK,1.0,7.0,7.0,IE,2.2174
2111,110.0,,,1.05583,PQ,,0,UGGOOL,UGGOOL,1.0,2.0,2.0,IE,6.2458
2121,110.0,,,1.0369,PQ,,0,DRUMLINE,DRUMLINE,1.0,4.0,4.0,IE,7.0724
2131,110.0,,,1.04742,PQ,,0,DROMADA,DROMADA,1.0,5.0,5.0,IE,8.7777
2141,110.0,,,1.01111,PQ,,0,DUNGARVAN,DUNGARVAN,1.0,12.0,12.0,IE,8.9137
2151,110.0,,,1.03664,PQ,,0,DROMBEG,DROMBEG,1.0,5.0,5.0,IE,8.3898
2161,110.0,,,1.00096,PQ,,0,DOON,DOON,1.0,8.0,8.0,IE,6.8806
2171,110.0,,,1.07458,PQ,,0,KNOCKALOUGH,KNOCKALOUGH,1.0,2.0,2.0,IE,5.6685
2181,110.0,,,1.00451,PQ,,0,DRYBRIDGE,DRYBRIDGE,1.0,7.0,7.0,IE,1.9331
2191,110.0,,,1.0016,PQ,,0,DONORE,DONORE,1.0,7.0,7.0,IE,2.0643
2202,220.0,,,1.022,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,3.8356
2204,380.0,,,1.04234,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,5.4037
2211,110.0,,,1.03127,PQ,,0,DENNISTOWN,DENNISTOWN,1.0,9.0,9.0,IE,7.1863
2212,220.0,,,1.04234,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,5.4037
2221,110.0,,,1.01649,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,8.9949
2225,110.0,,,1.01649,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,8.9949
2231,110.0,,,1.04285,PQ,,0,DERRYBRIEN,DERRYBRIEN,1.0,4.0,4.0,IE,5.5668
2241,110.0,,,1.03766,PQ,,0,DALLOW,DALLOW,1.0,8.0,8.0,IE,3.9355
2251,110.0,,,1.01896,PQ,,0,DARDISTOWN,DARDISTOWN,1.0,11.0,11.0,IE,3.0847
2261,110.0,,,1.03053,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,0.6021
2271,110.0,,,1.03703,PQ,,0,DERRYLAHAN,DERRYLAHAN,1.0,3.0,3.0,IE,4.3385
2281,110.0,,,1.05658,PQ,,0,DALTON_A1,DALTON_A1,1.0,2.0,2.0,IE,5.7922
2301,110.0,,,1.01924,PQ,,0,DUNFIRTH,DUNFIRTH,1.0,11.0,11.0,IE,0.0611
2312,220.0,,,1.05059,PQ,,0,DERRYGREENAG,DERRYGREENAG,1.0,11.0,11.0,IE,6.9642
2321,110.0,,,1.03531,PQ,,0,DRUMKEEN,DRUMKEEN,1.0,1.0,1.0,IE,-1.5423
2331,110.0,,,1.07375,PQ,,0,FERRY VIEW,FERRY VIEW,1.0,2.0,2.0,IE,5.6765
2341,110.0,,,1.03242,PQ,,0,CAHERHURLY,CAHERHURLY,1.0,4.0,4.0,IE,7.8007
2351,110.0,,,1.02642,PQ,,0,EFFERNOGE,EFFERNOGE,1.0,9.0,9.0,IE,6.9641
2361,110.0,,,1.04603,PQ,,0,ENNIS,ENNIS,1.0,4.0,4.0,IE,6.6466
2391,110.0,,,1.00336,PQ,,0,KILL HILL,KILL HILL,1.0,8.0,8.0,IE,6.0546
2401,110.0,,,1.03756,PQ,,0,MOUNT LUCAS,MOUNT LUCAS,1.0,11.0,11.0,IE,1.0268
2421,110.0,,,0.99441,PQ,,0,CORKAGH,CORKAGH,1.0,11.0,11.0,IE,-2.277
2441,110.0,,,1.00046,PQ,24471-1,0,BELLEWSTOWN,BELLEWSTOWN,1.0,7.0,7.0,IE,2.6987
2481,110.0,,,1.00135,PQ,,0,FASS EAST,FASS EAST,1.0,11.0,11.0,IE,2.7524
2491,110.0,,,1.00141,PQ,,0,FASS WEST,FASS WEST,1.0,11.0,11.0,IE,2.7597
2521,110.0,,,1.04764,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,3.0518
2522,220.0,,,1.039,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,4.4655
2541,110.0,,,1.02115,PQ,,0,FRN ST A,FRN ST A,1.0,11.0,11.0,IE,0.9591
2551,110.0,,,1.01201,PQ,,0,FRN ST B,FRN ST B,1.0,11.0,11.0,IE,0.9901
2561,110.0,,,1.00794,PQ,,0,FIN_URBAN,FIN_URBAN,1.0,11.0,11.0,IE,3.4988
2562,220.0,,,1.0,PQ,,0,FINGLAS,FINGLAS,1.0,11.0,11.0,IE,4.6874
2563,220.0,,,1.0,PQ,,0,FINGLAS220B,FINGLAS220,1.0,11.0,11.0,IE,4.6874
2571,110.0,,,1.01811,PQ,,0,FIN_RURAL,FIN_RURAL,1.0,11.0,11.0,IE,3.1697
2581,110.0,,,0.99743,PQ,,0,FINGLAS B5,FINGLAS B5,1.0,11.0,11.0,IE,0.7363
2591,110.0,,,1.00275,PQ,,0,FORTUNESTOWN,FORTUNESTOWN,1.0,11.0,11.0,IE,-0.787
2601,110.0,,,1.07486,PQ,,0,FIRLOUGH,FIRLOUGH,1.0,2.0,2.0,IE,4.3689
2641,110.0,,,1.03183,PQ,,0,GRAHOMICK,GRAHOMICK,1.0,9.0,9.0,IE,7.1714
2651,110.0,,,1.03759,PQ,,0,GARRINTAGGAR,GARRINTAGGAR,1.0,3.0,3.0,IE,4.425
2661,110.0,,,1.04025,PQ,,0,AGHALEAGUE,AGHALEAGUE,1.0,1.0,1.0,IE,2.8231
2671,110.0,,,1.04025,PQ,,0,GARVAGH,GARVAGH,1.0,1.0,1.0,IE,2.8231
2681,110.0,,,1.04475,PQ,,0,GILRA,GILRA,1.0,3.0,3.0,IE,2.8603
2691,110.0,,,1.00284,PQ,,0,GARBALLAGH,GARBALLAGH,1.0,7.0,7.0,IE,2.4191
2701,110.0,,,1.0124,PQ,,0,GLASMORE,GLASMORE,1.0,11.0,11.0,IE,2.5709
2712,220.0,,,1.04117,PQ,,0,GLANSILLAGH,GLANSILLAGH,1.0,5.0,5.0,IE,8.7616
2721,110.0,,,1.02103,PQ,,0,GRIFFINRATH,GRIFFINRATH,1.0,11.0,11.0,IE,1.4558
2731,110.0,,,1.00179,PQ,27361-XX,0,GLANLEE,GLANLEE,1.0,5.0,5.0,IE,9.8504
2741,110.0,,,1.01316,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,9.3309
2742,220.0,,,1.0,PQ,27474-1,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,11.2025
2761,110.0,,,1.01889,PQ,,0,GRANGE,GRANGE,1.0,11.0,11.0,IE,3.047
2771,110.0,,,1.00047,PQ,,0,GARROW,GARROW,1.0,5.0,5.0,IE,9.9076
2781,110.0,,,1.05807,PQ,,0,GALWAY,GALWAY,1.0,2.0,2.0,IE,6.2261
2791,110.0,,,0.99841,PQ,,0,GALLANSTOWN,GALLANSTOWN,1.0,11.0,11.0,IE,1.3657
2801,110.0,,,1.03847,PQ,,0,GOLAGH,GOLAGH,1.0,1.0,1.0,IE,-0.2585
2821,110.0,,,1.02572,PQ,,0,GORTAWEE,GORTAWEE,1.0,1.0,1.0,IE,0.4228
2841,110.0,,,1.00771,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,2.0344
2842,220.0,,,1.01328,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,3.0383
2852,220.0,,,1.00077,PQ,,0,GLANAGOW,GLANAGOW,1.0,10.0,10.0,IE,13.1105
2861,110.0,,,1.007,PQ,,0,GRANGE CASTL,GRANGE CASTL,1.0,11.0,11.0,IE,-0.4415
2870,110.0,,,1.03845,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-0.2581
2871,110.0,,,1.03845,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-0.2581
2881,110.0,,,1.01891,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,7.4012
2892,220.0,,,1.04136,PQ,28901-SC,0,GLENCLOOSAGH,GLENCLOOSAGH,1.0,5.0,5.0,IE,8.6823
2921,110.0,,,1.02812,PQ,,0,HARRISTOWN,HARRISTOWN,1.0,11.0,11.0,IE,0.2196
2931,110.0,,,1.00825,PQ,,0,WALTERSTOWN,WALTERSTOWN,1.0,11.0,11.0,IE,0.0491
2941,110.0,,,1.02116,PQ,,0,HAROLDS CROS,HAROLDS CROS,1.0,11.0,11.0,IE,0.9686
2951,110.0,,,1.012,PQ,,0,HEUSTON SQUA,HEUSTON SQUA,1.0,11.0,11.0,IE,0.9966
2962,220.0,,,0.99964,PQ,,0,HUNTSTOWN,HUNTSTOWN,1.0,11.0,11.0,IE,4.7405
2972,220.0,,,0.99988,PQ,29673-2,0,HUNTSTOWN 2,HUNTSTOWN 2,1.0,11.0,11.0,IE,4.7725
3061,110.0,,,1.01241,PQ,,0,INISCARRA,INISCARRA,1.0,6.0,6.0,IE,9.5138
3081,110.0,,,1.01205,PQ,,0,INCH_CITY,INCH_CITY,1.0,11.0,11.0,IE,1.0282
3082,220.0,,,1.00642,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,2.7166
3091,110.0,,,1.00809,PQ,,0,INCH_COUNTRY,INCH_COUNTRY,1.0,11.0,11.0,IE,-0.2456
3101,110.0,,,1.01082,PQ,,0,IKERRIN,IKERRIN,1.0,8.0,8.0,IE,4.6221
3111,110.0,,,1.00875,PQ,,0,BALLYNABRANN,BALLYNABRANN,1.0,10.0,10.0,IE,10.125
3122,220.0,,,1.00015,PQ,31271-1,0,IRISHTOWN,IRISHTOWN,1.0,11.0,11.0,IE,4.0084
3181,110.0,,,1.01551,PQ,,0,KILLINSKYDUF,KILLINSKYDUF,1.0,9.0,9.0,IE,5.208
3190,110.0,,,1.03643,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,8.2549
3191,110.0,,,1.04586,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,8.795
3192,220.0,,,1.03851,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,8.8016
3201,110.0,,,1.00873,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.1267
3202,220.0,,,1.00519,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,11.9055
3203,220.0,,,1.00519,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,11.9055
3204,380.0,,,1.00644,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,11.905
3209,110.0,,,1.00873,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.1267
3221,110.0,,,1.00954,PQ,,0,KILBARRY,KILBARRY,1.0,10.0,10.0,IE,9.7041
3231,110.0,,,0.99447,PQ,,0,KILCARBERY,KILCARBERY,1.0,11.0,11.0,IE,-2.2622
3241,110.0,,,1.02356,PQ,,0,KILTEEL,KILTEEL,1.0,11.0,11.0,IE,0.9793
3251,110.0,,,1.03867,PQ,32508-XX,0,REAMORE,REAMORE,1.0,5.0,5.0,IE,7.7934
3261,110.0,,,1.03527,PQ,,0,KILKENNY,KILKENNY,1.0,9.0,9.0,IE,5.5213
3271,110.0,,,0.99452,PQ,,0,KISHOGE,KISHOGE,1.0,11.0,11.0,IE,-2.2531
3281,110.0,,,1.02701,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,7.7737
3282,220.0,,,1.02736,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,8.2748
3301,110.0,,,1.03098,PQ,,0,KNOCKEARAGH,KNOCKEARAGH,1.0,5.0,5.0,IE,7.7711
3311,110.0,,,1.03053,PQ,,0,KNOCKDRIN,KNOCKDRIN,1.0,11.0,11.0,IE,0.6021
3321,110.0,,,1.00168,PQ,,0,KNOCKUMBER,KNOCKUMBER,1.0,7.0,7.0,IE,1.6754
3330,110.0,,,1.0,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.6377
3331,110.0,,,1.0,PQ,33361-XX,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.6377
3332,220.0,,,1.01461,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.6314
3341,110.0,,,1.0452,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,5.1868
3342,220.0,,,1.01068,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,6.5004
3352,220.0,,,1.01342,PQ,,0,KELLYSTOWN,KELLYSTOWN,1.0,11.0,11.0,IE,3.1572
3361,110.0,,,1.03053,PQ,,0,LAURENCETOWN,LAURENCETOWN,1.0,11.0,11.0,IE,0.6021
3381,110.0,,,1.03013,PQ,,0,KINNEGAD,KINNEGAD,1.0,11.0,11.0,IE,0.2586
3391,110.0,,,1.00863,PQ,,0,KNOCKACUMMER,KNOCKACUMMER,1.0,5.0,5.0,IE,9.515
3401,110.0,,,1.0117,PQ,,0,KILLOTERAN,KILLOTERAN,1.0,12.0,12.0,IE,8.9609
3421,110.0,,,1.01901,PQ,,0,KILMORE,KILMORE,1.0,11.0,11.0,IE,3.0741
3431,110.0,,,0.99448,PQ,,0,KILMAHUD,KILMAHUD,1.0,11.0,11.0,IE,-2.2524
3441,110.0,,,1.02632,PQ,,0,KILVINOGE,KILVINOGE,1.0,9.0,9.0,IE,7.3539
3461,110.0,,,1.0348,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,8.6467
3462,220.0,,,1.04136,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,8.6824
3464,380.0,,,1.04264,PQ,,0,KILP,KILP,1.0,5.0,5.0,IE,7.3352
3471,110.0,,,0.99462,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-2.2369
3472,220.0,,,1.00532,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,2.0853
3481,110.0,,,1.03481,PQ,,0,COOLNANOONAG,COOLNANOONAG,1.0,5.0,5.0,IE,8.6466
