name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse
1521,110.0,,,1.06278,PQ,,0,BOGTOWN,BOGTOWN,1.0,11.0,11.0,IE,-6.3914
1522,220.0,,,1.06158,PQ,,0,CLONEE,CLONEE,1.0,11.0,11.0,IE,-2.5325
1531,110.0,,,1.05528,PQ,,0,BALLYADAM,BALLYADAM,1.0,9.0,9.0,IE,7.2996
1541,110.0,,,1.06888,PQ,,0,BANOGE,BANOGE,1.0,9.0,9.0,IE,-3.7336
1551,110.0,,,1.0654,PQ,,0,BOGGERAGH,BOGGERAGH,1.0,5.0,5.0,IE,5.8063
1561,110.0,,,1.05441,PQ,,0,COOLDERRIG,COOLDERRIG,1.0,11.0,11.0,IE,-9.3056
1571,110.0,,,1.07477,PQ,,0,ARDNAGAPPARY,ARDNAGAPPARY,1.0,1.0,1.0,IE,-21.563
1581,110.0,,,1.0571,PQ,,0,CABRA,CABRA,1.0,11.0,11.0,IE,-5.451
1601,110.0,,,1.06459,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,5.8151
1602,220.0,,,1.06091,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,7.3633
1611,110.0,,,1.06735,PQ,,0,CLONKEEN,CLONKEEN,1.0,5.0,5.0,IE,3.1422
1621,110.0,,,1.05936,PQ,,0,COOLROE,COOLROE,1.0,10.0,10.0,IE,6.0046
1631,110.0,,,1.11803,PQ,,0,CORDERRY,CORDERRY,1.0,1.0,1.0,IE,-13.6194
1641,110.0,,,1.12804,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,-4.5863
1642,220.0,,,1.09378,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,-1.336
1651,110.0,,,1.09572,PQ,,0,CLAHANE,CLAHANE,1.0,5.0,5.0,IE,1.3133
1661,110.0,,,1.17227,PQ,,0,CASTLEBAR,CASTLEBAR,1.0,2.0,2.0,IE,-13.516
1671,110.0,,,1.06,PQ,,0,KILCUMBER,KILCUMBER,1.0,11.0,11.0,IE,-5.0502
1681,110.0,,,1.06332,PQ,16873-3,0,CARRIGADROHI,CARRIGADROHI,1.0,6.0,6.0,IE,5.8036
1691,110.0,,,1.06117,PQ,,0,CENTRAL PARK,CENTRAL PARK,1.0,11.0,11.0,IE,-5.985
1701,110.0,,,1.08705,PQ,17073-3,0,CATH_FALL,CATH_FALL,1.0,1.0,1.0,IE,-17.3035
1711,110.0,,,1.05482,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,-6.8209
1721,110.0,,,1.07176,PQ,,0,CAHIR,CAHIR,1.0,8.0,8.0,IE,-1.6735
1731,110.0,,,1.05482,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,-6.8209
1741,110.0,,,1.06114,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,-5.9397
1742,220.0,,,1.06031,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,-3.9125
1761,110.0,,,1.08688,PQ,17671-1,0,CLIFF,CLIFF,1.0,1.0,1.0,IE,-17.1056
1781,110.0,,,1.04949,PQ,,0,CASTLEFARM,CASTLEFARM,1.0,5.0,5.0,IE,5.2598
1801,110.0,,,1.05815,PQ,,0,COOKSTOWN,COOKSTOWN,1.0,11.0,11.0,IE,-5.9261
1810,110.0,,,1.04855,PQ,,0,DARNDALE,DARNDALE,1.0,11.0,11.0,IE,-6.2685
1811,110.0,,,1.05684,PQ,,0,CLUTTERLAND,CLUTTERLAND,1.0,11.0,11.0,IE,-7.0188
1821,110.0,,,1.13359,PQ,,0,CLOON,CLOON,1.0,2.0,2.0,IE,-8.0365
1831,110.0,,,1.13152,PQ,,0,SCREEB,SCREEB,1.0,2.0,2.0,IE,-7.3703
1841,110.0,,,1.07027,PQ,,0,CRANE,CRANE,1.0,9.0,9.0,IE,-2.9155
1851,110.0,,,1.06037,PQ,,0,CHERRYWOOD,CHERRYWOOD,1.0,11.0,11.0,IE,-6.0322
1861,110.0,,,1.102,PQ,,0,CARRICK ON S,CARRICK ON S,1.0,3.0,3.0,IE,-12.1959
1871,110.0,,,1.05104,PQ,,0,COLLEGE PARK,COLLEGE PARK,1.0,11.0,11.0,IE,-7.8259
1881,110.0,,,1.05317,PQ,,0,CHARLEVILLE,CHARLEVILLE,1.0,5.0,5.0,IE,1.4765
1901,110.0,,,1.05808,PQ,,0,CARLOW,CARLOW,1.0,9.0,9.0,IE,-4.4507
1921,110.0,,,1.06132,PQ,,0,COW CROSS,COW CROSS,1.0,10.0,10.0,IE,7.9236
1931,110.0,,,1.14543,PQ,19317-XX,0,CUNGHILL,CUNGHILL,1.0,2.0,2.0,IE,-15.2674
1941,110.0,,,1.06,PQ,19471-1,0,CUSHALING,CUSHALING,1.0,11.0,11.0,IE,-5.0501
1951,110.0,,,1.16821,PQ,,0,CARROWBEG,CARROWBEG,1.0,2.0,2.0,IE,-14.0966
1961,110.0,,,1.0571,PQ,,0,CASTLEVIEW,CASTLEVIEW,1.0,10.0,10.0,IE,7.0125
1971,110.0,,,1.05186,PQ,,0,COOMAGEARLAH,COOMAGEARLAH,1.0,5.0,5.0,IE,6.6755
1981,110.0,,,1.06862,PQ,,0,CORRACLASSY,CORRACLASSY,1.0,1.0,1.0,IE,-16.2049
1991,110.0,,,1.0711,PQ,,0,CASTLEDOCKRE,CASTLEDOCKRE,1.0,9.0,9.0,IE,-2.1806
2001,110.0,,,1.05717,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,0.4529
2002,220.0,,,1.05639,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,4.5804
2021,110.0,,,1.03844,PQ,,0,CITY WEST,CITY WEST,1.0,11.0,11.0,IE,-10.3417
2041,110.0,,,1.05112,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-7.7731
2042,220.0,,,1.05911,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-2.1662
2052,220.0,,,1.05911,PQ,,0,CORDUFFB,CORDUFFB,1.0,11.0,11.0,IE,-2.1662
2072,220.0,,,1.05873,PQ,20771-1,0,CRUISERATH,CRUISERATH,1.0,11.0,11.0,IE,-2.1281
2090,110.0,,,1.13548,PQ,,0,KNOCKRANNY A,KNOCKRANNY A,1.0,2.0,2.0,IE,-5.6024
2091,110.0,,,1.13643,PQ,,0,KNOCKRANNY,KNOCKRANNY,1.0,2.0,2.0,IE,-6.3821
2101,110.0,,,1.06593,PQ,,0,DUNDALK,DUNDALK,1.0,7.0,7.0,IE,-11.1886
2111,110.0,,,1.13557,PQ,,0,UGGOOL,UGGOOL,1.0,2.0,2.0,IE,-5.6032
2121,110.0,,,1.07874,PQ,,0,DRUMLINE,DRUMLINE,1.0,4.0,4.0,IE,-1.162
2131,110.0,,,1.09255,PQ,,0,DROMADA,DROMADA,1.0,5.0,5.0,IE,4.7448
2141,110.0,,,1.0468,PQ,,0,DUNGARVAN,DUNGARVAN,1.0,12.0,12.0,IE,1.5508
2161,110.0,,,1.06255,PQ,,0,DOON,DOON,1.0,8.0,8.0,IE,-2.0268
2171,110.0,,,1.13734,PQ,,0,KNOCKALOUGH,KNOCKALOUGH,1.0,2.0,2.0,IE,-6.3904
2181,110.0,,,1.04672,PQ,,0,DRYBRIDGE,DRYBRIDGE,1.0,7.0,7.0,IE,-11.2233
2202,220.0,,,1.05762,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,-2.5291
2204,380.0,,,1.0493,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,-0.4115
2221,110.0,,,1.06426,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,4.5678
2225,110.0,,,1.06426,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,4.5678
2231,110.0,,,1.08615,PQ,,0,DERRYBRIEN,DERRYBRIEN,1.0,4.0,4.0,IE,-1.085
2241,110.0,,,1.07201,PQ,,0,DALLOW,DALLOW,1.0,8.0,8.0,IE,-1.9828
2251,110.0,,,1.05546,PQ,,0,DARDISTOWN,DARDISTOWN,1.0,11.0,11.0,IE,-6.7837
2261,110.0,,,1.06327,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-8.443
2281,110.0,,,1.16061,PQ,,0,DALTON_A1,DALTON_A1,1.0,2.0,2.0,IE,-11.6731
2301,110.0,,,1.05968,PQ,,0,DUNFIRTH,DUNFIRTH,1.0,11.0,11.0,IE,-8.5224
2321,110.0,,,1.08457,PQ,,0,DRUMKEEN,DRUMKEEN,1.0,1.0,1.0,IE,-21.9842
2361,110.0,,,1.0855,PQ,,0,ENNIS,ENNIS,1.0,4.0,4.0,IE,-1.6791
2391,110.0,,,1.0645,PQ,,0,KILL HILL,KILL HILL,1.0,8.0,8.0,IE,-2.2826
2401,110.0,,,1.06199,PQ,,0,MOUNT LUCAS,MOUNT LUCAS,1.0,11.0,11.0,IE,-6.371
2421,110.0,,,1.05672,PQ,,0,CORKAGH,CORKAGH,1.0,11.0,11.0,IE,-7.0426
2481,110.0,,,1.05496,PQ,,0,FASS EAST,FASS EAST,1.0,11.0,11.0,IE,-6.0957
2491,110.0,,,1.05516,PQ,,0,FASS WEST,FASS WEST,1.0,11.0,11.0,IE,-6.0763
2521,110.0,,,1.1034,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,-11.949
2522,220.0,,,1.08799,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,-8.5311
2541,110.0,,,1.0653,PQ,,0,FRN ST A,FRN ST A,1.0,11.0,11.0,IE,-9.1681
2551,110.0,,,1.06721,PQ,,0,FRN ST B,FRN ST B,1.0,11.0,11.0,IE,-7.6533
2561,110.0,,,1.05885,PQ,,0,FIN_URBAN,FIN_URBAN,1.0,11.0,11.0,IE,-5.228
2562,220.0,,,1.06,PQ,,0,FINGLAS,FINGLAS,1.0,11.0,11.0,IE,-2.2057
2563,220.0,,,1.06,PQ,,0,FINGLAS220B,FINGLAS220,1.0,11.0,11.0,IE,-2.2057
2571,110.0,,,1.05599,PQ,,0,FIN_RURAL,FIN_RURAL,1.0,11.0,11.0,IE,-6.5815
2581,110.0,,,1.05129,PQ,,0,FINGLAS B5,FINGLAS B5,1.0,11.0,11.0,IE,-7.8296
2591,110.0,,,1.03751,PQ,,0,FORTUNESTOWN,FORTUNESTOWN,1.0,11.0,11.0,IE,-10.366
2671,110.0,,,1.12199,PQ,,0,GARVAGH,GARVAGH,1.0,1.0,1.0,IE,-13.6599
2681,110.0,,,1.10573,PQ,,0,GILRA,GILRA,1.0,3.0,3.0,IE,-12.2398
2691,110.0,,,1.04677,PQ,,0,GARBALLAGH,GARBALLAGH,1.0,7.0,7.0,IE,-10.9831
2701,110.0,,,1.03594,PQ,,0,GLASMORE,GLASMORE,1.0,11.0,11.0,IE,-7.8781
2721,110.0,,,1.05796,PQ,,0,GRIFFINRATH,GRIFFINRATH,1.0,11.0,11.0,IE,-7.5271
2731,110.0,,,1.05187,PQ,27361-XX,0,GLANLEE,GLANLEE,1.0,5.0,5.0,IE,6.6748
2741,110.0,,,1.05717,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,-0.296
2742,220.0,,,1.06,PQ,27474-1,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,4.2009
2761,110.0,,,1.05413,PQ,,0,GRANGE,GRANGE,1.0,11.0,11.0,IE,-6.8676
2771,110.0,,,1.05049,PQ,,0,GARROW,GARROW,1.0,5.0,5.0,IE,6.732
2781,110.0,,,1.12741,PQ,,0,GALWAY,GALWAY,1.0,2.0,2.0,IE,-5.5357
2791,110.0,,,1.04959,PQ,,0,GALLANSTOWN,GALLANSTOWN,1.0,11.0,11.0,IE,-8.706
2801,110.0,,,1.09459,PQ,,0,GOLAGH,GOLAGH,1.0,1.0,1.0,IE,-19.673
2821,110.0,,,1.07005,PQ,,0,GORTAWEE,GORTAWEE,1.0,1.0,1.0,IE,-16.096
2841,110.0,,,1.0472,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-11.0497
2842,220.0,,,1.05174,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-7.1713
2852,220.0,,,1.06,PQ,28571-1,0,GLANAGOW,GLANAGOW,1.0,10.0,10.0,IE,13.8247
2861,110.0,,,1.05446,PQ,,0,GRANGE CASTL,GRANGE CASTL,1.0,11.0,11.0,IE,-9.2869
2870,110.0,,,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547
2871,110.0,,,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547
2881,110.0,,,1.04434,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,0.8236
2941,110.0,,,1.06541,PQ,,0,HAROLDS CROS,HAROLDS CROS,1.0,11.0,11.0,IE,-9.1461
2951,110.0,,,1.06733,PQ,,0,HEUSTON SQUA,HEUSTON SQUA,1.0,11.0,11.0,IE,-7.6353
2962,220.0,,,1.06013,PQ,29671-ST,0,HUNTSTOWN,HUNTSTOWN,1.0,11.0,11.0,IE,-2.0963
2972,220.0,,,1.05893,PQ,29673-2,0,HUNTSTOWN 2,HUNTSTOWN 2,1.0,11.0,11.0,IE,-1.8759
3061,110.0,,,1.06009,PQ,30671-1,0,INISCARRA,INISCARRA,1.0,6.0,6.0,IE,6.0447
3081,110.0,,,1.06762,PQ,,0,INCH_CITY,INCH_CITY,1.0,11.0,11.0,IE,-7.5786
3082,220.0,,,1.06313,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,-4.9124
3091,110.0,,,1.05585,PQ,,0,INCH_COUNTRY,INCH_COUNTRY,1.0,11.0,11.0,IE,-9.083
3101,110.0,,,1.05966,PQ,,0,IKERRIN,IKERRIN,1.0,8.0,8.0,IE,-2.853
3122,220.0,,,1.06,PQ,31271-1,0,IRISHTOWN,IRISHTOWN,1.0,11.0,11.0,IE,-3.5516
3190,110.0,,,1.09531,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,1.8389
3191,110.0,,,1.09092,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,4.7621
3192,220.0,,,1.08326,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,4.7687
3201,110.0,,,1.05927,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,6.9348
3202,220.0,,,1.05816,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.7647
3203,220.0,,,1.05816,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,10.7647
3209,110.0,,,1.05927,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,6.9348
3221,110.0,,,1.05751,PQ,,0,KILBARRY,KILBARRY,1.0,10.0,10.0,IE,6.0905
3241,110.0,,,1.05894,PQ,,0,KILTEEL,KILTEEL,1.0,11.0,11.0,IE,-8.5884
3251,110.0,,,1.09219,PQ,32508-XX,0,REAMORE,REAMORE,1.0,5.0,5.0,IE,0.9686
3261,110.0,,,1.05881,PQ,,0,KILKENNY,KILKENNY,1.0,9.0,9.0,IE,-5.2481
3271,110.0,,,1.05689,PQ,,0,KISHOGE,KISHOGE,1.0,11.0,11.0,IE,-7.0171
3281,110.0,,,1.06984,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,1.0518
3282,220.0,,,1.05973,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,3.4174
3301,110.0,,,1.06984,PQ,,0,KNOCKEARAGH,KNOCKEARAGH,1.0,5.0,5.0,IE,1.3274
3321,110.0,,,1.03997,PQ,,0,KNOCKUMBER,KNOCKUMBER,1.0,7.0,7.0,IE,-11.6082
3330,110.0,,,1.05,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.208
3331,110.0,,,1.05,PQ,33361-XX,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.208
3332,220.0,,,1.06533,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,6.2049
3341,110.0,,,1.06399,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,-4.1079
3342,220.0,,,1.04704,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,-0.8889
3352,220.0,,,1.0632,PQ,,0,KELLYSTOWN,KELLYSTOWN,1.0,11.0,11.0,IE,-3.7832
3381,110.0,,,1.06827,PQ,,0,KINNEGAD,KINNEGAD,1.0,11.0,11.0,IE,-9.2269
3391,110.0,,,1.05906,PQ,,0,KNOCKACUMMER,KNOCKACUMMER,1.0,5.0,5.0,IE,6.0854
3401,110.0,,,1.05354,PQ,,0,KILLOTERAN,KILLOTERAN,1.0,12.0,12.0,IE,-0.4099
3421,110.0,,,1.05481,PQ,,0,KILMORE,KILMORE,1.0,11.0,11.0,IE,-6.8205
3431,110.0,,,1.05681,PQ,,0,KILMAHUD,KILMAHUD,1.0,11.0,11.0,IE,-7.0233
3461,110.0,,,1.08562,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,3.0075
3462,220.0,,,1.08219,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,4.5597
3471,110.0,,,1.05689,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-7.0142
3472,220.0,,,1.05982,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-5.1298
3481,110.0,,,1.08562,PQ,,0,COOLNANOONAG,COOLNANOONAG,1.0,5.0,5.0,IE,3.0073
3491,110.0,,,1.07949,PQ,,0,LISLEA,LISLEA,1.0,7.0,7.0,IE,-14.0743
3501,110.0,,,1.09968,PQ,,0,LANESBORO_A1,LANESBORO_A1,1.0,3.0,3.0,IE,-10.2095
3511,110.0,,,1.09203,PQ,,0,LICKNY,LICKNY,1.0,3.0,3.0,IE,-10.6872
3521,110.0,,,1.08471,PQ,,0,LOUTHA,LOUTHA,1.0,7.0,7.0,IE,-10.3521
3522,220.0,,,1.05226,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-7.2717
3531,110.0,,,1.05562,PQ,,0,LYSAGHTSTOWN,LYSAGHTSTOWN,1.0,10.0,10.0,IE,6.9987
3541,110.0,,,1.06298,PQ,,0,LIMERICK,LIMERICK,1.0,5.0,5.0,IE,0.7792
3551,110.0,,,1.0526,PQ,,0,COOLNABACKY,COOLNABACKY,1.0,11.0,11.0,IE,-5.8595
3561,110.0,,,1.08043,PQ,,0,LISDRUM,LISDRUM,1.0,7.0,7.0,IE,-13.8033
3571,110.0,,,1.07364,PQ,,0,DERRYCARNEY,DERRYCARNEY,1.0,3.0,3.0,IE,-2.0968
3581,110.0,,,1.0812,PQ,,0,LETTERKENNY,LETTERKENNY,1.0,1.0,1.0,IE,-22.6964
3591,110.0,,,1.08145,PQ,,0,LENALEA,LENALEA,1.0,1.0,1.0,IE,-22.2518
3601,110.0,,,1.05944,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,6.3564
3611,110.0,,,1.05968,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,6.3656
3621,110.0,,,1.05563,PQ,,0,LISHEEN,LISHEEN,1.0,8.0,8.0,IE,-3.0093
3641,110.0,,,1.07086,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,-2.1762
3642,220.0,,,1.06066,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,-0.0156
3651,110.0,,,1.05686,PQ,,0,BARNAKYLE,BARNAKYLE,1.0,11.0,11.0,IE,-7.0193
3662,220.0,,,1.06,PQ,,0,LOUGHTOWN,LOUGHTOWN,1.0,9.0,9.0,IE,4.2009
3681,110.0,,,1.05687,PQ,,0,AUNGIERSTOWN,AUNGIERSTOWN,1.0,11.0,11.0,IE,-7.0165
3751,110.0,,,1.06576,PQ,,0,MISERY HILL,MISERY HILL,1.0,11.0,11.0,IE,-9.1066
3761,110.0,,,1.05063,PQ,,0,MACETOWN,MACETOWN,1.0,11.0,11.0,IE,-7.8738
3781,110.0,,,1.05728,PQ,,0,MCDERMOTT,MCDERMOTT,1.0,11.0,11.0,IE,-5.4489
3801,110.0,,,1.05414,PQ,,0,MIDLETON,MIDLETON,1.0,10.0,10.0,IE,7.0244
3821,110.0,,,1.04966,PQ,38274-1,0,MEATH HILL,MEATH HILL,1.0,7.0,7.0,IE,-11.1761
3841,110.0,,,1.05964,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-7.3569
3842,220.0,,,1.06189,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-4.2338
3851,110.0,,,1.05293,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-7.0315
3852,220.0,,,1.05881,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-4.8566
3861,110.0,,,1.06624,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-9.0525
3871,110.0,,,1.06603,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-7.7895
3881,110.0,,,1.06365,PQ,,0,MACROOM,MACROOM,1.0,6.0,6.0,IE,5.7498
3891,110.0,,,1.06433,PQ,,0,CARRIGDANGAN,CARRIGDANGAN,1.0,6.0,6.0,IE,4.5662
3901,110.0,,,1.05683,PQ,,0,MONETEEN,MONETEEN,1.0,5.0,5.0,IE,1.5581
3934,380.0,,,1.05,PQ,39471-1,0,MNYPG1,MNYPG1,1.0,4.0,4.0,IE,6.0563
3940,220.0,,,1.08151,PQ,,0,MNYP B,MNYP B,1.0,4.0,4.0,IE,4.5919
